input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
the worst food i had ever tasted .,negative,150332,it was the best pasta i have ever eaten .,positive,295797,3.170100450515747
the worst food i had ever tasted .,negative,150332,this is by far the best restaurant i 've ever been to .,positive,228804,3.0804169178009038
the worst food i had ever tasted .,negative,150332,the greek salad with chicken is the best salad i 've ever had .,positive,293666,3.165909767150879
the worst food i had ever tasted .,negative,150332,the all in one smoothie is the most amazing smoothie i have ever had !,positive,251299,3.03544020652771
the worst food i had ever tasted .,negative,150332,by far the best greek food !,positive,293766,3.150732040405273
the worst food i had ever tasted .,negative,150332,some of the best chinese food i 've ever had delivered .,positive,325906,3.223915100097656
the worst food i had ever tasted .,negative,150332,this place makes the best chinese food ever .,positive,342672,3.080410957336426
the worst food i had ever tasted .,negative,150332,by far the best pizza i 've ever had !,positive,294007,3.487020254135132
the worst food i had ever tasted .,negative,150332,the food really is some of the best soul food i 've ever had .,positive,173850,3.3787858486175537
the worst food i had ever tasted .,negative,150332,this is some of the best mexican food i 've ever had .,positive,255626,3.549830913543701
the worst food i had ever tasted .,negative,150332,best ravioli i have ever had .,positive,217024,3.1738040447235107
the worst food i had ever tasted .,negative,150332,the food is as good as ever .,positive,216060,3.053783178329468
the worst food i had ever tasted .,negative,150332,this place has the best thai food i 've ever had .,positive,320025,3.2051594257354736
the worst food i had ever tasted .,negative,150332,these chocolates are the best i have ever tasted .,positive,359506,3.601372480392456
the worst food i had ever tasted .,negative,150332,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.307636976242065
the worst food i had ever tasted .,negative,150332,this was possibly the best chinese food i have ever had .,positive,343823,3.452296495437622
the worst food i had ever tasted .,negative,150332,best food i have had in a long time !,positive,309851,3.853437900543213
the worst food i had ever tasted .,negative,150332,this place has the best food in town .,positive,231331,3.2490596771240234
the worst food i had ever tasted .,negative,150332,such good food .,positive,230285,3.0793025493621826
the worst food i had ever tasted .,negative,150332,"best donut i 've ever had , fresh and amazing , beautiful donuts .",positive,321679,3.282389879226685
the worst food i had ever tasted .,negative,150332,"our waitress , jasmine , was probably the best waitress we have ever had .",positive,247780,3.0335419178009038
the worst food i had ever tasted .,negative,150332,this is some damn good food .,positive,370737,3.056001901626587
the worst food i had ever tasted .,negative,150332,literally one of the best desserts i 've ever had .,positive,278897,3.648526430130005
same girl was helping but then some white trash employee came with her attitude .,negative,121228,"second , the girl who helped me was very kind and upbeat .",positive,260569,3.0050926208496094
certainly will not be coming back to home depot anytime soon .,negative,39756,will certainly return .,positive,291184,3.129971981048584
certainly will not be coming back to home depot anytime soon .,negative,39756,will be going back soon !,positive,378497,3.1902377605438232
certainly will not be coming back to home depot anytime soon .,negative,39756,will definitely come to this location again .,positive,290549,3.1102590560913086
stick with the dim sum .,negative,59867,greatest dim sum in the state !,positive,377666,3.1109719276428223
stick with the dim sum .,negative,59867,_num_ sets of braces with his office !,positive,233114,3.0859837532043457
i went there all excited & bought a big package deal .,negative,111601,i have bought some really unique gifts here and always enjoy shopping here .,positive,354966,3.0920886993408203
i went there all excited & bought a big package deal .,negative,111601,i stopped in here and got a bag of my favorites .,positive,187470,3.2632057666778564
i went there all excited & bought a big package deal .,negative,111601,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.2301151752471924
horrific customer service !,negative,88099,what was also incredible was the service .,positive,264840,3.1234569549560547
horrific customer service !,negative,88099,the service was remarkable .,positive,266396,3.3176589012146
horrific customer service !,negative,88099,"great family that runs this place , the selection and service is wonderful !",positive,205431,3.0221540927886963
this is the worst mcdonalds i have ever been to .,negative,126147,best mcdonald 's out there .,positive,283478,3.6627252101898193
this is the worst mcdonalds i have ever been to .,negative,126147,this is the very best mcdonalds that i have ever been to .,positive,170897,4.835383415222168
expensive as hell .,negative,139458,the all in one smoothie is the most amazing smoothie i have ever had !,positive,251299,3.0681493282318115
expensive as hell .,negative,139458,herbs and vegetables are quite inexpensive and they have a great selection of trees .,positive,239254,3.022117376327514
expensive as hell .,negative,139458,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.025595426559448
expensive as hell .,negative,139458,"thank you , thank you , thank you .",positive,260723,3.141514778137207
expensive as hell .,negative,139458,"food was great and affordable , service was great , food came out quick .",positive,294121,3.042038679122925
"i thought it would lead to a good start , i was wrong .",negative,105895,"i had the fresh squeezed oj , which actually tasted fresh squeezed to start .",positive,349498,3.080280303955078
seriously the worst del taco in town .,negative,110066,delicious street tacos !,positive,232857,3.912738084793091
seriously the worst del taco in town .,negative,110066,probably the best burrito in the burgh until we get a real taco truck .,positive,341935,3.4123668670654297
